pid,potential_poi
979,"[1182, 1368, 1692, 1293, 3503, 1506, 4066, 2389]"
1182,"[1368, 979, 1018, 1692, 3503]"
1368,"[1692, 979, 1368, 2723, 4074, 1182]"
1692,"[1182, 979, 4066, 1368, 1692, 3503, 2723, 897, 1161, 4074, 3056, 428]"
3503,"[1692, 2723, 1031, 20]"
4066,"[4074, 1018, 1747, 1692, 4543]"
4074,"[1692, 979, 4066, 3503]"
4510,[1692]
1031,"[1692, 2579]"
2072,"[1767, 1027, 4088, 1622, 4399, 3330, 3291, 2682, 4519, 2914, 2072, 61, 2317, 2670, 3862]"
1180,"[4137, 1180, 102, 2521, 2716, 2477, 1548, 3954, 4607, 986, 1035, 403, 515, 2183]"
4087,"[179, 4748, 3842, 1680]"
997,"[1075, 997, 2518, 924]"
1344,"[924, 229, 2518, 997, 322, 4288, 3142, 1344, 1614, 1707, 2618, 3596, 3975, 31, 3008, 608]"
2518,"[2518, 924, 997, 4076, 1344]"
2523,"[969, 3194, 3224, 3080, 2523, 2115, 149, 4221, 213, 759]"
4321,"[149, 324, 2115, 3194, 369, 1998, 3791, 318]"
2311,"[4321, 250, 2046, 1112, 2010, 4764, 3231, 3354, 4013, 4589, 1327, 3937, 4472, 1462, 2999]"
1443,"[2563, 2574, 3658, 4334, 3908, 3882, 4596, 1010, 1087]"
2574,"[2599, 1443]"
2599,"[2823, 4157, 1443, 4334, 2599, 4596]"
3908,"[3882, 2599, 1956, 3908, 1010, 2574, 4334, 4711]"
4157,"[2417, 4219, 4223, 2770, 179]"
4315,"[4334, 4315, 3908, 2163, 4596, 1010]"
4334,"[1010, 1443, 3908, 1874, 4334, 4583, 3827, 4596, 2599]"
4012,"[4334, 61, 4118, 4035, 3896, 1010]"
4583,[4315]
4596,"[1010, 4589, 1443, 2575, 4596, 4334]"
2575,"[1443, 2992, 3809, 1956, 2575, 4313, 4674, 4586, 2648, 1001, 2112, 2999, 3811]"
2100,"[2099, 2100, 1019, 3662, 428, 324, 1327, 1203, 3653]"
4522,"[1618, 4531, 4162, 1966, 2282, 4308, 2169, 3517]"
1021,"[406, 3159, 1484, 2387, 200, 441, 2049, 4969, 1021, 4945, 4226]"
2127,"[3035, 2127, 3090, 1595, 2867, 616, 247, 4251, 2429, 3692, 4149, 1988, 1638, 3832, 1538]"
2495,"[1731, 1784, 2492, 2495, 3510, 3760, 3705, 1378, 1029, 61, 364, 1734, 3207, 134, 1012, 3068, 2272, 4273, 1158, 889, 956, 686, 2084]"
3437,"[1075, 3524, 328, 2317, 4547, 3095, 2685, 2921, 1513, 4107]"
4561,"[883, 3794, 151, 2293, 4283, 226, 324, 1154, 3596, 3330, 3598, 4561]"
4562,"[3531, 2761, 1873]"
1023,"[1472, 1483, 3488, 1179]"
1472,"[1483, 1472, 3488, 3459, 1023]"
1483,"[1472, 1483, 1023, 3488, 3285]"
2408,"[2540, 1464, 1786, 2890, 2408, 3120, 1659, 1512, 3322, 1777, 4145]"
3936,"[95, 2880, 213]"
1033,"[1033, 2290, 76, 403, 950, 614, 2932, 145, 61, 3508, 4182, 2171, 4407, 2876, 375, 406]"
4378,"[1033, 3672, 4418]"
1063,"[2537, 666, 1063, 3664, 4899, 3042]"
200,"[2901, 1805, 2416, 1584, 31, 1381, 3622, 337, 2549]"
1459,"[3937, 473, 2477, 1001, 1383, 57, 3705, 1459, 1018, 1256, 3516, 1355, 3099]"
2499,"[1063, 2199, 1037, 706, 463, 2648, 3353, 1557]"
1038,"[1038, 2176, 3377, 2210, 2657, 1555, 3359, 3705, 1576, 2384, 1848, 3020]"
1848,"[1717, 3735, 3043, 1990, 4282, 3359, 3686, 3377]"
1609,"[1038, 1161, 1717, 4430, 3197]"
1306,"[1659, 2038, 2152, 2739, 1711, 3954, 2730, 1534, 226, 3633, 1306, 821, 2537, 3414, 1528, 2326, 3207]"
4152,"[1611, 2057, 3859, 1837, 3071, 1678, 2816, 1075, 416]"
1972,"[1615, 1252, 4461]"
4310,"[2512, 4186, 1659, 4626, 4310, 4030, 3516, 4521, 61]"
3691,"[56, 3254, 3814, 1188, 2289, 283, 4519, 3761]"
1494,"[1998, 1391, 2891, 1901, 3061, 2149]"
3910,"[1052, 3099, 3430, 5022, 2166, 3489]"
1093,"[1093, 1526, 1585, 3033, 82, 425, 3230, 693, 176, 331, 2253, 1016, 995, 1598, 1389, 324]"
425,"[1093, 4072, 3967, 159]"
2291,"[1145, 1068, 1196, 3482, 994, 1599, 2418, 3977]"
2418,"[2673, 3482, 3322, 1145, 1572, 4231, 1068, 4692, 2418, 2291, 3068, 2468]"
4092,"[3860, 1158, 474, 134, 1382, 4250]"
4692,"[3183, 2652, 23, 3217, 2001, 2820, 111]"
1329,"[1701, 1688, 3786, 2023]"
1070,"[1071, 1302, 1072, 1070]"
1071,"[1072, 1070, 1302, 1529, 1811]"
1072,"[1073, 1071, 1070, 1882, 2759, 1529]"
1073,"[1149, 3059]"
1149,"[1150, 1815]"
1150,"[1164, 1149, 2760, 1070]"
1164,[1070]
1302,"[1071, 1529, 1882, 1072, 1302, 1070]"
1529,"[1811, 1070, 1529, 1882, 1150]"
1811,"[1811, 1813, 324, 2514]"
1813,"[1150, 1815]"
1882,"[1071, 1811]"
2509,"[1811, 1150]"
2514,"[2515, 3059]"
2515,"[1070, 1529]"
2759,"[2760, 2509]"
2760,"[2515, 1529]"
3059,"[3072, 2759]"
3072,[1073]
1307,"[2443, 3074, 2652, 1308, 2911, 2887, 3115]"
1076,[1638]
4302,"[4302, 406, 1851, 3699, 4560, 4740, 1027, 3494, 4625, 2968]"
4560,"[406, 4302, 4560, 3699, 1851, 4740, 4625]"
4740,"[4560, 3699, 2968, 1851, 4302]"
3806,"[901, 3806, 1932, 1859, 2653, 4420, 3863]"
4255,"[1105, 2366, 2919, 208, 3682, 4255, 2653, 1859, 598, 4438]"
4311,"[1859, 1170, 4314, 4055]"
1110,"[1759, 2258, 7, 2880, 3546, 1349, 6]"
2880,"[23, 7, 2880, 3130, 1050]"
1118,"[1610, 2381, 1118, 1991, 2110, 2627, 2708, 2688, 1941, 2829, 1773]"
1610,"[1991, 2708, 1118, 1034, 1394, 604, 443, 434, 3091, 104]"
1991,"[1118, 2888, 1610, 3466, 2477, 1356, 69, 2708, 1707]"
1124,"[1169, 1376, 1018, 1603, 3286, 3604, 4433, 3779, 817, 1530]"
1376,"[1548, 2001, 1376, 3185, 3153, 2187, 1124, 1996, 368, 4319, 2046, 3329, 1169, 3554, 2233, 672, 3600]"
2233,"[1376, 1996, 504, 2651, 2030]"
3600,"[1376, 2340]"
1316,"[1316, 2495, 910, 82, 2390, 142, 344, 119, 3120, 406, 428, 2110, 905, 4399, 1450, 28]"
4882,"[1534, 821, 3401, 3954, 3646, 3511]"
3633,"[1534, 4882, 4458, 1981, 3121, 3435, 3722, 3147, 4272]"
3988,"[1134, 3988, 3800]"
4181,"[1134, 2961, 3781, 4181]"
3781,"[3904, 1134, 3988, 1596, 4181]"
3619,"[1913, 3848, 4231, 1096, 3343, 1018, 1464, 3786]"
3722,"[3835, 1315, 1659, 3435, 2577, 3401, 3722, 3633, 3207, 256, 983, 3606]"
4200,"[4692, 1749, 4200, 456, 377, 1504, 3741, 1611, 1325]"
3463,"[2260, 4546, 3224, 4625, 3216, 312, 1724, 226]"
2260,"[4692, 2477, 3222, 489]"
2138,"[342, 2790, 3859, 4460, 3832, 2138, 1592, 443, 474, 4405, 3884, 5050, 1987]"
3859,"[3246, 342, 1685, 3076, 4973, 4407, 2955, 2331, 1712, 3254, 1936, 1431]"
4460,"[3264, 2176, 674, 4198]"
1502,"[1502, 3038, 845, 2613]"
1379,"[2076, 61, 2022, 1379, 1151, 2788, 3982, 342, 224, 2901]"
2022,"[1379, 1892, 406, 1458, 4191, 2171, 2022]"
3414,"[1104, 2695, 234, 858, 1707, 692]"
4065,"[1018, 2359, 3832, 1104, 3272, 1397, 2109, 4664, 3150, 1578]"
1764,"[1456, 2619, 1764, 1659, 3297, 392, 3187, 3741]"
3635,"[2335, 558, 2779]"
1160,"[1160, 3911, 4043, 1010, 243, 3118, 4314, 324, 4137, 1152]"
3911,"[1160, 3911]"
4043,"[1160, 3800, 328, 292, 1444, 1686, 4043, 4393]"
1162,"[1377, 2741, 3311, 1980, 1162, 1398, 4047, 3237, 3054, 1626]"
1377,"[1398, 1980, 3237, 3311, 1626, 1223, 1828]"
1980,"[1162, 2383, 3201, 3955, 4047, 1980, 3311, 1377, 3054, 4681]"
2741,"[1980, 4047, 2383, 4681, 1162, 3201]"
3054,"[1980, 3237, 2741]"
3237,"[1162, 1980, 4047, 82, 2741, 3955, 3237]"
3955,"[1980, 2361, 3237, 1162]"
2361,"[82, 2451, 4500, 3114, 3029, 343, 2149, 176, 2783, 1022, 4466, 4345]"
4681,"[1162, 4681, 4047]"
1626,"[3237, 929, 2267, 2420, 4300]"
1172,"[1172, 1104, 684, 3411, 3919, 1950, 4015, 324, 3980, 344]"
3919,"[1172, 3919, 1475, 1557, 1496, 1603, 2879, 312, 3170, 986, 2001, 3510, 1145, 324, 3461]"
3170,"[3919, 2764, 3170, 36, 1104, 3862, 2668, 541, 1362, 3148, 443, 3189, 1731]"
1336,"[1663, 2905, 2149, 1910]"
1663,"[1030, 353, 1336, 1663, 2905, 337]"
4944,[2057]
1193,"[1193, 1686, 151, 3076, 4182, 268, 2927, 4242, 897, 1925, 378, 3298, 1982, 1621, 1209, 3830, 495, 4946, 4893, 2452, 2859, 2277]"
4946,"[1193, 3078, 2275, 4946, 3260, 2544, 1982, 4893, 2390, 2716, 4090, 4754, 3368]"
1629,"[61, 1885, 1629, 1925, 1937, 134, 1785, 3170, 789, 3862]"
880,"[2860, 880, 3885, 2474, 322, 2007, 2959, 3087, 1670, 1568]"
3885,"[1729, 3123, 4442, 2860, 2047, 3885, 1521, 2749, 880, 4893, 5053, 4269]"
3360,"[1390, 2123, 1196, 3000, 1010, 2916, 1075, 3360, 3143, 1614, 4291, 2489]"
2916,"[3360, 2129, 1081, 1548, 3102, 3092, 443]"
1789,"[1805, 226, 1789, 357, 3105, 26, 2963, 1652, 1018, 1183]"
4477,"[2915, 159, 226, 3495, 2239, 4477, 1036, 1737, 249, 2335]"
1257,"[2963, 3105, 2239, 3069]"
4544,"[159, 2172, 2239, 1598, 4544, 4376]"
4645,"[176, 998, 4175, 841, 2534, 4853, 4999]"
4600,"[4940, 4544, 3105, 4600, 3146, 2239, 1170, 89]"
1208,"[1208, 1864, 1551, 169, 1566, 4589, 3436, 5079]"
2413,"[2413, 3568, 3959, 1996, 4801, 3632]"
3632,"[1219, 2413, 3959, 4738, 2286, 598]"
51,[406]
4738,"[3632, 3959, 1996, 31]"
2088,"[2088, 867, 2939, 2334, 406, 4375, 4417, 4148, 1757, 3822, 1119, 2272]"
3235,"[3235, 435, 410, 2355, 1313, 4210]"
1772,"[1772, 1852, 442, 443, 249, 3564, 1705]"
3564,"[1772, 312, 1900, 1737, 4353]"
4353,"[1737, 2237]"
1260,"[2196, 4554, 1055, 3057, 1533, 1018, 1985]"
3668,"[2483, 3668, 3286, 2025, 3489, 4205, 3354, 1988, 4132]"
1916,"[2077, 324, 2829, 899, 1916, 3006]"
2497,"[1270, 61, 2077, 910, 1285]"
3888,"[2077, 1381, 3888, 3209, 771, 175, 3222]"
1793,"[867, 2227, 3062, 5070, 1905, 5052]"
3695,"[2153, 3028, 3695, 2857, 2227, 4455, 1356, 82]"
4455,"[4455, 3081, 1793, 1356, 61]"
2240,"[770, 1660, 4010, 1959, 3518, 3637, 4038, 2720, 4192, 739]"
1277,"[1557, 1885, 1671, 1133, 2897, 917, 1505, 76, 1277, 1925, 377, 516, 3832, 324]"
1885,"[1925, 1277, 151, 917, 3537, 1629, 61, 76, 324, 1885, 406, 2652, 1671, 134]"
1281,"[1611, 4146, 3787, 1990, 1762, 334, 406, 4683]"
1297,"[1664, 1557, 1297, 2359, 3367, 1700, 2840, 4065, 1147, 427, 708]"
1300,"[572, 1300, 3387, 238, 396]"
3387,"[3387, 572, 1300]"
1301,"[2500, 1301, 226, 1389, 2154]"
3495,"[1301, 1183, 4477, 3495, 2636, 357, 4893]"
1121,[911]
2725,"[257, 3274, 4654, 2241]"
4654,"[324, 1389, 4654, 1598, 3584, 1506, 2293, 2121, 968]"
1517,[2398]
4731,"[1389, 1301, 4346]"
2039,"[3679, 2422, 1925]"
1309,"[80, 1539]"
2056,"[2068, 1044, 138, 1156, 1561]"
2068,"[1156, 1015, 2056, 1561, 2068, 324, 3451]"
1311,"[1461, 1311, 3822, 4148, 169, 1030, 3827, 1475]"
1461,"[1461, 2017, 1311, 759, 1281]"
1315,"[1315, 1649, 2352, 2536, 1464, 1632, 3240, 102, 2820, 3722, 3605, 175, 1325, 1737]"
4765,"[4765, 2512, 324, 1318, 4182, 363, 2483, 144, 3585, 406, 1157]"
4557,"[4765, 1161, 249, 245, 370, 1389, 4893, 4862, 4557, 2381, 3000, 61]"
1334,"[1334, 3879, 1114, 4467, 61, 20, 378]"
4467,"[61, 2437]"
3741,"[3289, 1686, 3741, 406, 3136, 1313, 2481, 1729, 3905, 4146]"
4382,"[2495, 3325, 2525, 4797, 1397, 2426, 352, 3772, 2865, 4382, 3743]"
4331,"[2495, 352, 947, 3510]"
4273,"[2495, 3468, 3730, 61]"
1347,"[1347, 1388, 3843, 324, 245]"
1388,"[2097, 1347, 2426, 1362, 1388, 3893, 616]"
1358,"[1358, 516, 1576, 363, 1875, 1796, 1959, 884, 226, 833]"
558,"[1358, 2777, 2779, 2832, 2601, 2659]"
2777,"[1358, 2601, 3704, 2778, 2507]"
4910,"[1358, 4910, 502, 1968, 3066, 3395, 349]"
4262,"[3120, 1018, 4638, 2783, 1381, 4903]"
3740,"[3824, 2662, 1721, 498, 249]"
1360,"[1983, 2287, 2257, 169, 2293, 642]"
1983,"[1600, 1360, 169, 1908, 2257, 1716]"
2287,"[129, 1983, 1219, 2257, 169, 1512, 2488, 3994, 730, 911]"
3644,"[2848, 3562, 169, 310, 4396]"
1908,"[1360, 1908, 169, 322, 4110, 3147, 249, 2913]"
121,"[169, 1450, 4885, 4438, 365, 3465]"
148,"[2287, 1983, 129]"
730,"[730, 642, 2816]"
4396,"[2848, 2257, 2647, 4851, 169]"
2129,"[2434, 2129, 2870, 3810, 151, 406, 4179, 102, 4242, 2171, 1950, 3303, 3073, 82, 283, 442]"
2434,"[2129, 644, 3810, 3670, 1325]"
3810,"[707, 2129, 3329, 3434, 1998, 2434, 4121, 4893, 4817, 1511]"
4002,"[2907, 5048, 3810, 3603, 2889, 4002, 4429, 4308]"
2776,"[2349, 2776, 1794, 2185]"
2349,"[1522, 1817, 4163]"
1794,"[1794, 1725, 2776, 4130, 3809, 1475, 1018, 2999, 3963, 2664, 80, 394, 4861, 2439, 2241, 310]"
4130,"[908, 3963, 4380, 3378, 2868, 1565, 4735]"
1365,"[1365, 2718, 3329, 3335, 4172]"
4172,"[1365, 2718, 4559, 4172, 3329, 1485]"
4559,"[2718, 1998, 1485, 337, 3303]"
4110,"[1777, 3720, 3845, 4913, 82, 2944, 1908, 2437, 1947, 4110, 4434, 1693, 1363]"
1028,[4499]
1394,"[1906, 1394, 516, 2812, 3871, 2572]"
1906,"[1864, 1906, 2482, 3652, 1394, 2812, 1759, 1610]"
2812,"[1394, 443, 365, 3928, 249, 3667, 2067, 4253, 3660, 2482, 36, 2242, 1037, 363]"
4253,"[249, 170]"
1399,"[1399, 2193, 2969, 3842, 2730, 2542, 4443, 4289, 3243]"
2969,"[2417, 2969, 1399, 2559, 4802, 3870, 4289, 3034, 129, 2730, 4889, 3119, 3842]"
3034,"[3314, 2959, 1027, 2969, 2900, 2730, 3276, 1948]"
2559,"[179, 2560, 2752, 4750, 3932, 2417, 3372, 4421, 4831, 4844]"
4802,"[2969, 1863, 5003]"
4443,"[324, 3007, 4274, 2623]"
4889,"[2730, 1617, 4413, 1985, 3590]"
2389,"[1403, 2389, 3789, 1644, 1567, 1528]"
3789,"[3528, 1644, 1181, 3789, 1403, 1685]"
1181,[1659]
1411,"[169, 1411, 4344, 3551, 1010]"
4344,"[1411, 4344, 4893]"
3819,"[1411, 1506, 3926, 3818, 3707, 3708, 3880, 207]"
2069,"[2970, 2069, 2063, 325, 1639, 2042, 4158, 649, 304]"
2970,"[2042, 2063, 325, 3597, 1398, 2970, 1639, 2069]"
2403,"[2427, 1612, 1018, 1355, 2384, 2624, 1570, 26]"
1418,"[1860, 1994, 2379, 1418]"
1860,"[1994, 1860, 1418]"
1994,"[1418, 1860, 1994, 2379, 179, 2973]"
1424,"[1425, 324, 1424, 1576, 4358, 2583, 4832, 897, 3790]"
1425,"[1424, 1661, 1425, 3699, 4269, 4832]"
4358,[341]
795,[1632]
1434,"[2119, 4725, 4777, 2943, 1544, 1464, 1959, 4382]"
1608,"[3518, 4725]"
3518,"[4725, 364, 175, 3306, 2935, 2965, 3000, 4248]"
4725,"[1434, 2943, 4725, 4777, 3518, 2188, 3822, 1544, 2307, 2028, 1917]"
2943,"[2551, 4777, 4725, 3637, 36, 2084, 2188]"
4777,"[1688, 4725, 4777, 2943, 2304, 324, 1917, 1434]"
4815,"[580, 1157, 4815, 1914, 1020, 4913, 1537, 1325, 406, 2979, 4097]"
2979,"[4815, 175, 1816, 5002, 2065]"
1454,"[2683, 456, 1792, 1325, 771, 3821]"
2407,[20]
3006,"[899, 1611, 3159, 766, 4291, 2224, 1647, 2739, 1325]"
4198,"[4198, 3759, 1993, 456, 4460, 3074, 1452, 249]"
4329,[3211]
4870,"[4198, 1600, 3303, 4503, 4991]"
3366,"[2022, 1458, 1530, 2117, 3673, 1664, 2990]"
1463,"[2529, 711, 1131, 3949, 2175, 4930]"
3005,"[3005, 3413, 2529, 4240, 1161, 1462, 1632, 2417, 4516, 2742, 3390]"
4240,"[3005, 2529, 807, 1463, 4098, 4957]"
4957,"[3005, 1325, 2529]"
2416,"[2416, 2692, 1366, 200, 48, 4422, 3281]"
3493,"[2416, 394, 3493, 3041]"
1467,"[1006, 1467, 2345, 3871, 1633, 2451, 598]"
1006,"[1633, 2345, 3836, 1475, 2902]"
1633,"[1467, 2345, 179, 3071, 2242, 3218, 427, 3817, 1633, 1580, 1662]"
2345,"[1467, 1633, 598, 1577]"
2607,"[2298, 59, 4242, 18, 1982, 2607, 2368, 708, 2815, 2865]"
4086,"[2354, 4203, 4687, 4713, 4086, 3084]"
1474,"[1473, 3244, 1481]"
1473,"[1481, 2744, 2831]"
1481,"[1482, 3186, 4723]"
1482,"[1381, 3186]"
1855,"[1857, 1858, 3525, 1856, 1473]"
1857,"[1858, 1473, 1855, 2831, 4080]"
1858,"[1856, 2830, 1857]"
1856,"[1893, 1855, 1857]"
2830,"[2831, 1951, 1474]"
2831,"[1473, 1482, 2830]"
3186,"[1214, 4142]"
3140,"[3248, 1816, 3290]"
1902,"[3335, 469, 337, 1925, 2156]"
3336,"[3074, 1873, 2270, 3303, 4991, 5020, 3487]"
3525,[257]
3552,"[4080, 2946]"
4080,"[1855, 1856]"
3892,"[129, 31, 131, 1555]"
4568,"[1475, 3359, 3910, 3664, 226]"
3897,"[3144, 2626, 3477, 1950, 2895, 645, 1736]"
3970,"[3972, 103, 4196, 3344, 4676]"
4797,"[2613, 3169, 4918, 3144, 674, 3148, 4797, 3997]"
1503,"[1503, 1957, 2962, 3168, 2911, 2358, 61, 836, 3582, 1141, 2963, 159, 1183, 3107, 257, 4480, 147, 4861]"
2911,"[2962, 2911, 4238, 4020, 1957, 1503, 3168, 836, 3582, 4027]"
2962,"[3168, 2962, 3882, 78, 1957, 1503, 2911, 5079, 3596]"
4020,"[1205, 2962, 4027, 2911, 3582, 4020, 836]"
2358,[1503]
2301,[2199]
1677,"[1508, 5073, 3044, 4716, 4444, 4917, 4935]"
1722,"[2511, 4952, 1508, 5073, 1677]"
4952,"[1508, 1722, 4952, 192, 5073]"
5073,"[3733, 4952, 5079, 1508, 363, 1722, 2511, 5073]"
2796,"[3379, 36, 1381, 1015, 1703, 1269]"
2121,"[1567, 4744, 3208, 2099]"
4744,"[2796, 3638]"
4613,[3936]
3638,"[3528, 4744, 229, 527, 1638, 3297, 3940, 3676]"
1584,"[1709, 867, 1522, 3420]"
1877,"[2170, 1532, 1363, 3542, 1877]"
3203,"[1363, 1532, 1877, 2227, 3171]"
3542,"[3203, 1386, 1532, 1877, 1363, 2227, 2758]"
3420,"[2995, 2758, 3417]"
2758,"[170, 1532, 3422, 3415, 3420]"
4973,"[4973, 3859, 2955, 4152, 2331, 1154, 2883, 427, 85, 197, 1735, 4028, 1196]"
1660,"[1690, 1660, 2146, 2042, 4230, 2568, 3555]"
4230,"[2146, 4230, 1660, 2042, 1690]"
1554,"[1655, 176, 82, 1710, 1283, 2951]"
3323,"[1554, 176, 3323, 721, 1506, 1710]"
1227,[2010]
223,[1957]
3162,"[645, 2917, 3907, 3162, 1195, 2700, 2512, 3264]"
3907,"[3162, 3795, 2512, 1576, 2347, 1466, 2932, 2031, 2317, 3978, 3437]"
4819,"[4819, 2511, 1659]"
4547,"[4547, 2038, 324, 2894, 4805, 4102, 2944, 2855, 999, 3290]"
3526,"[1959, 2621]"
1574,"[2666, 3785, 207, 483, 1574]"
2666,"[3590, 3785, 1574, 207, 4439, 2666]"
3785,"[1574, 3785, 2666, 207, 2340, 4439, 3811, 4612, 1543]"
4439,"[4439, 207, 3785, 2991, 1574, 3727, 4219]"
4250,"[4250, 2666, 4157, 2770, 1938]"
2850,"[380, 1170, 812, 3374, 4479, 2876, 1590, 943, 329]"
4479,"[4479, 1590, 82, 2366, 2850, 380, 1758]"
1014,[4479]
5050,"[5050, 2138, 1294, 2512, 3595, 142]"
1828,"[343, 1828, 82, 54, 1205, 2361, 1080, 1170, 3033]"
4072,"[54, 1828, 256, 2951, 1080, 4072, 4266, 1120, 1254]"
3603,"[1828, 1377, 2592, 2924, 3012, 3889]"
1059,"[1059, 1932, 2679, 1100, 83]"
1837,"[2223, 1837, 3546, 722, 1152, 3276, 4943]"
2223,"[1837, 2864, 2223, 102, 4943, 722]"
2864,"[722, 498, 796, 1966]"
4943,"[4943, 2223, 2888]"
3940,"[3638, 3940, 2314, 2187, 4640, 2110, 2652, 4504]"
4640,"[2314, 4640, 4481, 3940, 4686, 3436, 4280, 4801]"
4504,"[4504, 5078, 4280, 3676, 669]"
1640,"[1640, 2107, 3584, 3758, 1170]"
2107,"[2107, 1389, 1640, 3758, 257, 1018, 1507, 82, 1591, 4292, 12, 128]"
12,"[995, 2821, 257, 3856, 4239, 3648]"
1642,"[490, 3353, 3066, 1462, 2996, 4318, 1642, 36, 1713]"
4219,"[114, 4223, 1930, 1313, 179, 1489]"
2957,[3812]
1798,"[82, 1952, 1798, 20, 858, 1359, 3414]"
4308,"[4348, 2756, 3968, 3675, 4429, 2282, 2261, 4002]"
1939,"[1612, 1355, 84, 1939, 2484, 2619, 2181]"
1658,"[1658, 394, 3871, 4077, 1935]"
4748,"[4748, 2212, 993, 416, 2153, 4087, 3018, 3020, 1930]"
2289,"[2324, 499, 2749, 4417, 2289, 3141, 4233, 3000, 1797, 1589, 2451, 3080, 3359, 443, 2619, 617, 4282, 4431, 1670, 3057, 1202]"
3951,"[4436, 3951, 1170, 2488, 1381, 3864, 1773, 1435, 3178, 1545, 176]"
3716,"[1555, 3222, 3650, 3992, 2964, 3656, 3716, 2939, 3790, 3905, 2695, 3135, 771, 2984, 1848, 2489, 406]"
3131,"[406, 3131, 3666, 3120, 3080, 344, 3368, 1577, 2361, 2865, 1112]"
3582,"[3582, 2911, 4020, 836, 4027]"
4027,"[3582, 4020, 836, 2910, 4027, 3192, 572, 1503]"
779,"[836, 3903]"
2747,"[1728, 3078, 2334, 3377, 3824, 3664]"
2891,"[2688, 4062, 1707, 249, 2891]"
4423,"[4062, 3613, 2649, 4138, 4444, 1677, 4916, 4935]"
2538,"[61, 2459, 1926, 745, 3682, 463]"
2781,"[439, 1420]"
3909,"[3909, 1, 4490, 1715, 1652, 3874, 1415, 3834, 644, 439]"
4490,"[3909, 321]"
3834,"[3909, 1255, 1715]"
2426,"[2431, 2097, 363, 1537, 1158]"
2431,"[2431, 1388, 2953, 2426, 1712, 2097]"
1431,"[2137, 2395, 1431, 329, 555, 4436, 28, 4465, 3184, 3498, 4771, 4801, 20, 1248, 4406, 50, 4824, 4147]"
2137,"[329, 1030, 2832, 1431, 2507, 2137, 321]"
2832,"[1431, 2975, 488, 2685, 2137, 3193, 2779, 2832, 2775]"
4465,"[1431, 1674, 321]"
1674,[4465]
4537,"[102, 2570, 4537, 20, 4269, 2437, 3092, 4148, 1680, 1950, 370, 3274, 2234]"
2083,"[2457, 680, 31, 2778, 116, 3900]"
2522,"[2967, 1691, 3491, 3899, 26, 2522, 4700, 4488, 3774, 3108, 61, 1173, 4100, 2839, 4507]"
2685,"[2928, 2709, 867, 4142, 1918, 1255, 69, 2685, 2181, 176, 82, 1666, 952, 2832, 1715]"
2928,"[2832, 2181, 3834, 2685]"
2636,"[3874, 2350, 4773, 176, 1183]"
4673,"[1948, 1638, 4673, 179, 1930, 3436, 4171, 61]"
2370,"[2370, 2907, 2462, 2866, 3279, 971, 4844, 499, 1594, 506, 2209, 2198, 322, 3363, 2749]"
4844,"[2370, 2932, 2559, 3145, 499, 4844, 4893, 4100, 4931, 4414, 3972, 1703, 614, 2876, 4153, 1594, 1313]"
1780,"[258, 1780, 3261, 2148, 104, 598, 3385, 213, 4589]"
2148,"[103, 258, 771, 1997, 2148, 3476, 104]"
2724,"[2724, 103, 1780, 2244]"
3261,"[1942, 213, 1780, 3627, 104, 807]"
1942,[213]
1047,[2148]
3385,[4384]
4384,"[3215, 104, 4421]"
2322,"[2322, 3132, 3444, 1417, 3080, 2749, 3254, 3078, 1791, 2317, 3842, 1565, 2280, 406, 363, 1611]"
4413,"[2322, 579, 4355, 394, 4878, 4889, 1313, 4413, 2051, 2730, 1985, 3842]"
2078,"[102, 2308, 2791]"
2791,"[102, 2308, 1935, 4759, 2791, 2078, 4801, 4541, 2004, 2609, 1445]"
4759,"[102, 2078, 2535, 4759, 2791]"
1080,"[1120, 4500, 234, 617, 425]"
4500,"[297, 1080, 2361, 4500, 324, 4341, 4072, 1170]"
4341,"[4500, 4341, 1170, 4345, 333, 4670]"
1254,"[4500, 1600, 4707, 439, 2149, 4977, 4670]"
2770,"[2772, 2051, 2980, 3354, 4157, 4250, 1313, 4223, 4219, 4439]"
2772,"[2772, 2980, 2162, 2051, 102, 2770, 131, 209, 313]"
1862,"[1862, 2990, 1157, 462, 1094, 3836, 2477, 289, 83]"
4502,"[254, 249, 4502, 465, 1212, 1872]"
1895,"[2433, 38, 3486, 1895]"
2433,"[2543, 2433, 3258, 3658, 2774, 1895, 3486, 3438, 2823]"
2774,"[2433, 2775, 3352, 2779, 3193, 3704]"
2172,"[2172, 3146, 176, 1506, 1737, 3315, 3219, 331, 2594, 1812, 1183, 3856, 2816, 4147, 3758, 2915]"
30,"[3443, 1828, 2585]"
4208,"[2297, 4310, 3829, 1211]"
4995,"[3167, 2297, 4622, 3675, 4995, 3489, 2859]"
3674,"[3764, 2451, 1018, 3281, 4488, 3674, 2241, 1750, 509, 3242]"
668,"[2501, 226, 1988, 1567, 1662, 1077, 3787, 2317, 1545, 3568, 2851]"
3545,"[366, 2364]"
3637,"[3637, 3765, 1219, 1011, 210, 3265, 36, 406, 4248]"
5068,[82]
4890,"[1903, 1918, 4890, 82, 1992, 238, 50, 410]"
50,"[50, 329, 4890, 3961, 2781, 61, 1431, 4147, 4406, 2850]"
2143,"[2371, 2143, 3133, 2453, 2280, 3837, 1990, 4567, 4414, 3524, 1560, 337, 1735]"
4567,"[1010, 2564, 2143, 2371, 4567, 3436, 2314]"
